f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14
4234.871582,4131.794922,4236.410156,4162.05127,4205.641113,4168.205078,4175.897461,4153.846191,4156.410156,4192.820313,4155.384277,4150.769043,4112.307617,4159.487305
4234.358887,4145.641113,4254.871582,4167.692383,4212.820313,4159.487305,4178.974121,4161.025391,4155.897461,4194.871582,4157.94873,4158.974121,4120.512695,4161.538574
4222.563965,4141.025391,4186.153809,4162.563965,4190.769043,4160,4166.153809,4163.589844,4161.538574,4192.820313,4154.358887,4155.897461,4093.333252,4161.538574
4219.487305,4133.333008,4188.717773,4147.692383,4182.05127,4156.922852,4168.717773,4161.025391,4153.846191,4194.358887,4150.256348,4165.641113,4083.076904,4163.07666
4213.846191,4134.871582,4127.179199,4130.256348,4165.12793,4151.281738,4161.025391,4148.717773,4153.846191,4194.871582,4162.563965,4155.897461,4096.410156,4162.563965
4224.102539,4132.307617,4159.487305,4116.922852,4183.07666,4152.820313,4171.794922,4148.205078,4153.333008,4194.358887,4169.743652,4151.794922,4110.256348,4160.512695
4212.307617,4131.281738,4177.436035,4112.307617,4193.333008,4156.410156,4177.94873,4152.307617,4140,4194.358887,4161.025391,4149.230469,4124.615234,4159.487305
4185.12793,4133.333008,4144.102539,4105.12793,4185.12793,4151.794922,4166.666504,4144.615234,4142.05127,4193.846191,4162.05127,4143.07666,4118.461426,4168.717773
4195.897461,4125.12793,4209.743652,4081.53833,4189.230469,4153.333008,4170.256348,4136.922852,4156.410156,4193.333008,4172.307617,4167.179199,4089.230713,4175.897461
4195.384277,4130.769043,4196.410156,4064.102539,4178.461426,4161.538574,4162.563965,4129.230469,4144.615234,4192.820313,4168.717773,4154.871582,4089.230713,4161.025391
4193.333008,4149.743652,4214.358887,4071.281982,4201.538574,4166.666504,4173.333008,4131.281738,4131.281738,4193.846191,4163.589844,4151.794922,4108.205078,4164.102539
4207.179199,4155.384277,4204.102539,4086.666504,4205.641113,4168.717773,4180,4164.102539,4156.410156,4193.333008,4178.974121,4183.07666,4123.07666,4191.794922
4205.641113,4144.102539,4151.794922,4082.05127,4177.94873,4155.384277,4157.94873,4181.538574,4165.641113,4191.281738,4184.615234,4166.153809,4138.461426,4189.230469
4202.05127,4144.102539,4214.358887,4074.871582,4193.333008,4154.358887,4164.102539,4158.461426,4134.871582,4194.358887,4167.692383,4158.974121,4127.692383,4167.692383
4201.025391,4151.281738,4160,4083.076904,4182.05127,4166.666504,4167.692383,4145.12793,4130.769043,4194.358887,4169.743652,4165.12793,4109.230469,4173.846191
4217.94873,4148.205078,4115.897461,4094.871582,4176.410156,4155.384277,4166.666504,4158.461426,4149.230469,4192.307617,4188.717773,4169.230469,4128.717773,4195.384277
4224.615234,4155.897461,4134.871582,4102.563965,4188.717773,4140.512695,4171.281738,4168.205078,4150.256348,4192.307617,4192.307617,4174.358887,4160.512695,4194.871582
4205.12793,4171.281738,4136.922852,4094.358887,4184.615234,4155.384277,4174.871582,4161.025391,4149.743652,4192.820313,4193.846191,4164.102539,4148.717773,4185.12793
4206.666504,4158.974121,4238.461426,4084.102539,4205.12793,4165.12793,4189.743652,4145.641113,4153.333008,4194.358887,4200.512695,4167.692383,4144.615234,4186.153809
4200.512695,4144.615234,4233.846191,4098.461426,4198.461426,4153.846191,4177.436035,4138.974121,4151.281738,4193.846191,4190.769043,4150.256348,4173.846191,4183.589844
4190.769043,4155.384277,4209.230469,4116.922852,4196.922852,4160.512695,4177.436035,4153.333008,4154.871582,4192.307617,4182.563965,4140.512695,4155.384277,4175.384277
4202.563965,4169.743652,4206.666504,4118.974121,4206.153809,4176.922852,4187.692383,4162.05127,4161.025391,4192.820313,4193.846191,4165.641113,4120.512695,4178.974121
4211.281738,4165.12793,4170.769043,4109.230469,4191.281738,4174.358887,4168.205078,4154.871582,4155.384277,4192.820313,4201.025391,4170.256348,4153.846191,4192.820313
4209.743652,4152.307617,4258.974121,4102.05127,4209.230469,4176.922852,4181.538574,4166.666504,4145.641113,4194.358887,4197.94873,4186.666504,4185.12793,4191.281738
4195.384277,4146.153809,4221.025391,4093.845947,4198.974121,4174.871582,4184.615234,4172.820313,4154.871582,4194.871582,4201.025391,4181.538574,4158.974121,4183.07666
4197.436035,4146.153809,4178.974121,4091.794678,4180.512695,4153.333008,4170.256348,4159.487305,4160.512695,4194.871582,4205.12793,4168.205078,4138.461426,4184.615234
4196.410156,4157.94873,4204.102539,4107.179199,4177.94873,4154.871582,4177.436035,4169.230469,4149.743652,4192.307617,4203.589844,4177.94873,4146.153809,4175.897461
4169.230469,4180,4099.487305,4125.12793,4154.871582,4180,4169.743652,4185.12793,4155.384277,4189.743652,4200,4150.769043,4155.384277,4165.641113
4177.436035,4171.281738,4122.05127,4141.025391,4172.307617,4173.846191,4171.794922,4177.436035,4176.410156,4193.333008,4202.05127,4137.94873,4178.461426,4180
4192.820313,4150.256348,4182.05127,4158.974121,4187.692383,4158.461426,4175.384277,4174.871582,4181.538574,4193.333008,4201.538574,4138.461426,4196.922852,4185.641113
4185.641113,4158.974121,4210.769043,4162.05127,4196.410156,4169.743652,4182.563965,4186.666504,4166.666504,4191.794922,4195.897461,4138.461426,4168.205078,4170.256348
4187.179199,4167.692383,4237.94873,4142.05127,4210.256348,4176.410156,4186.666504,4183.07666,4165.641113,4194.871582,4198.461426,4171.281738,4143.07666,4181.538574
4192.820313,4149.743652,4190.769043,4134.358887,4195.897461,4164.102539,4161.025391,4161.538574,4172.820313,4193.333008,4201.538574,4166.153809,4166.666504,4194.358887
4209.743652,4147.179199,4217.94873,4154.358887,4202.05127,4168.717773,4168.717773,4160,4155.897461,4192.307617,4195.897461,4153.846191,4185.12793,4176.922852
4211.281738,4177.94873,4174.358887,4175.384277,4187.692383,4183.589844,4176.410156,4175.384277,4156.922852,4193.846191,4198.974121,4165.12793,4170.256348,4171.794922
4212.307617,4185.12793,4160,4174.358887,4174.871582,4183.589844,4167.179199,4183.589844,4183.07666,4192.820313,4208.717773,4179.487305,4167.179199,4192.307617
4227.179199,4168.717773,4218.974121,4173.846191,4197.436035,4176.922852,4181.025391,4181.025391,4170.256348,4192.307617,4210.769043,4191.281738,4187.692383,4191.281738
4208.717773,4178.461426,4123.07666,4184.615234,4182.05127,4172.307617,4175.897461,4173.333008,4148.205078,4192.307617,4208.205078,4166.666504,4175.897461,4178.974121
4203.07666,4187.179199,4174.871582,4195.384277,4181.538574,4165.12793,4176.922852,4168.717773,4158.974121,4192.820313,4204.102539,4162.563965,4149.743652,4185.12793
4220.512695,4174.358887,4251.794922,4207.692383,4195.384277,4163.07666,4181.025391,4176.410156,4171.281738,4194.358887,4202.05127,4173.846191,4176.922852,4189.743652
4214.358887,4163.589844,4186.153809,4208.717773,4196.410156,4165.641113,4177.436035,4186.666504,4162.05127,4194.358887,4201.538574,4165.641113,4210.769043,4186.666504
4209.743652,4158.974121,4201.025391,4186.153809,4201.025391,4164.102539,4181.538574,4177.436035,4155.897461,4192.307617,4201.025391,4170.256348,4197.436035,4185.12793
4210.256348,4170.256348,4194.358887,4178.974121,4183.589844,4162.05127,4160,4163.589844,4164.615234,4191.281738,4203.589844,4162.563965,4196.922852,4190.769043
4205.12793,4178.974121,4191.281738,4193.333008,4189.230469,4164.615234,4161.025391,4162.563965,4164.102539,4196.410156,4205.641113,4174.358887,4217.436035,4204.615234
4191.281738,4160,4154.358887,4187.179199,4190.769043,4166.666504,4170.256348,4158.461426,4153.846191,4196.410156,4203.589844,4181.025391,4200.512695,4204.615234
4193.846191,4148.717773,4142.05127,4165.12793,4184.615234,4163.07666,4160,4158.974121,4146.666504,4191.281738,4201.025391,4154.871582,4178.461426,4188.205078
4206.666504,4169.743652,4204.615234,4167.179199,4189.230469,4166.153809,4166.153809,4174.871582,4140.512695,4191.281738,4204.615234,4173.846191,4182.563965,4191.794922
4186.153809,4190.256348,4143.589844,4182.563965,4159.487305,4169.743652,4160,4170.256348,4143.07666,4192.307617,4211.281738,4177.94873,4183.07666,4203.07666
4186.666504,4184.102539,4174.358887,4182.563965,4175.897461,4167.179199,4168.717773,4149.230469,4145.641113,4191.281738,4209.230469,4157.94873,4176.410156,4190.256348
4202.563965,4181.538574,4209.230469,4185.641113,4204.615234,4170.256348,4184.615234,4164.615234,4148.205078,4191.281738,4205.12793,4166.666504,4176.922852,4185.641113
4202.563965,4187.179199,4163.07666,4196.410156,4192.820313,4168.717773,4175.897461,4185.641113,4162.05127,4190.256348,4212.307617,4172.307617,4180,4201.025391
4221.538574,4173.846191,4250.769043,4192.307617,4203.07666,4161.025391,4177.436035,4164.102539,4170.769043,4191.281738,4218.974121,4177.436035,4189.230469,4200
4216.922852,4163.07666,4234.358887,4187.692383,4191.794922,4153.333008,4167.179199,4146.666504,4165.12793,4191.794922,4208.205078,4158.461426,4213.846191,4180.512695
4191.794922,4160,4174.358887,4188.717773,4186.153809,4153.333008,4164.102539,4166.153809,4155.384277,4193.333008,4197.94873,4153.333008,4215.384277,4182.05127
4187.179199,4155.384277,4154.871582,4184.615234,4191.281738,4162.563965,4167.179199,4172.307617,4155.384277,4193.333008,4200.512695,4172.307617,4195.897461,4193.333008
4192.307617,4138.974121,4127.692383,4171.281738,4176.410156,4166.666504,4153.846191,4143.07666,4157.436035,4192.307617,4199.487305,4152.307617,4184.102539,4183.07666
4190.769043,4129.743652,4198.461426,4167.692383,4185.12793,4176.922852,4167.179199,4144.102539,4144.102539,4192.307617,4193.846191,4156.922852,4181.538574,4174.358887
4176.922852,4154.871582,4188.717773,4178.461426,4184.615234,4186.666504,4171.794922,4171.794922,4149.743652,4188.717773,4200,4169.230469,4194.871582,4185.12793
4188.205078,4175.384277,4184.615234,4188.717773,4198.974121,4175.897461,4171.281738,4166.666504,4172.820313,4188.205078,4210.256348,4168.205078,4209.230469,4196.410156
4202.563965,4168.205078,4196.922852,4200,4209.230469,4154.871582,4173.333008,4145.12793,4172.820313,4194.871582,4212.820313,4171.281738,4208.717773,4190.769043
4181.538574,4172.820313,4158.974121,4211.281738,4188.205078,4154.871582,4161.538574,4146.666504,4153.333008,4196.922852,4212.820313,4152.820313,4202.563965,4175.384277
4185.641113,4191.794922,4245.641113,4216.410156,4208.717773,4168.717773,4174.871582,4157.94873,4151.794922,4194.358887,4212.307617,4163.07666,4192.307617,4168.205078
4206.153809,4195.384277,4244.102539,4218.974121,4194.358887,4173.333008,4165.12793,4162.05127,4172.820313,4192.307617,4205.641113,4173.846191,4192.307617,4170.769043
4209.743652,4192.307617,4197.436035,4227.692383,4168.205078,4172.307617,4150.256348,4167.179199,4178.461426,4192.307617,4203.07666,4163.07666,4201.538574,4175.384277
4196.410156,4200.512695,4187.179199,4242.563965,4186.153809,4172.820313,4167.692383,4171.281738,4173.333008,4193.846191,4205.12793,4169.743652,4205.12793,4177.94873
4180.512695,4192.307617,4118.461426,4240,4182.563965,4176.410156,4165.641113,4168.205078,4183.07666,4192.307617,4201.538574,4165.641113,4202.563965,4180.512695
4190.256348,4172.307617,4174.358887,4222.05127,4182.563965,4183.589844,4170.256348,4171.281738,4186.666504,4191.281738,4202.05127,4168.717773,4205.641113,4177.94873
4183.589844,4178.461426,4188.717773,4226.666504,4173.333008,4185.12793,4170.256348,4172.820313,4177.436035,4190.769043,4205.12793,4153.846191,4215.384277,4167.179199
4168.717773,4195.384277,4168.717773,4246.153809,4181.538574,4177.436035,4165.641113,4171.794922,4168.717773,4191.794922,4198.461426,4144.615234,4207.692383,4163.589844
4179.487305,4193.333008,4223.589844,4231.794922,4204.615234,4181.025391,4173.846191,4172.820313,4169.230469,4193.333008,4194.871582,4182.05127,4182.563965,4172.820313
4180.512695,4180.512695,4199.487305,4207.179199,4187.692383,4186.666504,4164.102539,4159.487305,4175.384277,4191.794922,4201.538574,4172.307617,4175.897461,4170.769043
4186.666504,4163.07666,4226.153809,4205.641113,4192.820313,4171.794922,4168.717773,4155.384277,4165.641113,4192.307617,4200,4154.871582,4176.922852,4157.94873
4195.384277,4163.589844,4204.615234,4210.256348,4185.12793,4164.102539,4169.230469,4173.846191,4161.538574,4193.846191,4189.743652,4163.07666,4170.256348,4155.384277
4191.794922,4173.333008,4173.333008,4206.153809,4171.794922,4166.153809,4161.538574,4179.487305,4179.487305,4191.281738,4191.794922,4163.589844,4167.692383,4162.563965
4190.769043,4161.025391,4227.179199,4213.846191,4188.717773,4153.333008,4171.794922,4176.922852,4182.563965,4190.256348,4204.615234,4170.256348,4188.205078,4165.641113
4176.922852,4150.256348,4143.589844,4224.615234,4178.461426,4150.256348,4164.615234,4179.487305,4170.256348,4192.307617,4200,4153.333008,4199.487305,4160
4171.794922,4142.563965,4143.07666,4203.07666,4184.102539,4171.281738,4169.230469,4164.102539,4167.179199,4193.333008,4182.563965,4147.179199,4174.871582,4157.94873
4170.256348,4138.974121,4194.358887,4179.487305,4186.666504,4175.384277,4171.794922,4144.615234,4173.846191,4190.769043,4183.589844,4151.794922,4167.179199,4162.563965
4169.230469,4163.589844,4184.102539,4194.358887,4187.179199,4168.717773,4166.153809,4160.512695,4173.333008,4190.256348,4195.384277,4147.179199,4199.487305,4169.230469
4186.666504,4185.12793,4216.410156,4211.281738,4211.794922,4190.256348,4181.025391,4182.563965,4169.230469,4193.846191,4201.025391,4173.333008,4213.333008,4185.641113
4181.538574,4168.717773,4164.615234,4185.641113,4199.487305,4194.358887,4169.743652,4166.666504,4169.743652,4191.794922,4205.12793,4166.153809,4194.871582,4194.358887
4180,4152.820313,4196.410156,4152.820313,4201.538574,4168.717773,4166.153809,4149.743652,4158.974121,4191.281738,4204.615234,4155.384277,4190.256348,4183.07666
4195.897461,4178.974121,4237.436035,4154.871582,4204.615234,4170.256348,4170.769043,4167.179199,4155.897461,4191.794922,4205.12793,4180,4191.794922,4174.358887
4196.410156,4197.94873,4187.692383,4152.820313,4185.12793,4190.769043,4161.025391,4184.615234,4174.358887,4189.743652,4216.410156,4184.102539,4180.512695,4185.12793
4195.384277,4179.487305,4207.692383,4136.410156,4183.07666,4182.05127,4174.358887,4184.102539,4185.12793,4192.307617,4220,4175.384277,4185.12793,4183.07666
4177.94873,4171.794922,4132.820313,4148.205078,4158.974121,4159.487305,4171.794922,4191.281738,4180,4192.820313,4203.589844,4149.230469,4202.05127,4171.281738
4170.769043,4176.410156,4106.153809,4163.589844,4166.153809,4162.563965,4171.794922,4199.487305,4170.256348,4190.769043,4197.94873,4146.153809,4197.94873,4175.384277
4174.358887,4166.153809,4155.897461,4147.179199,4194.871582,4181.025391,4183.07666,4191.281738,4177.436035,4192.307617,4209.743652,4160,4196.410156,4173.333008
4163.589844,4157.436035,4181.025391,4135.384277,4196.410156,4188.205078,4180.512695,4180.512695,4189.230469,4192.820313,4208.717773,4143.07666,4211.794922,4165.12793
4166.153809,4163.589844,4237.436035,4142.563965,4203.589844,4189.743652,4188.205078,4176.410156,4187.179199,4193.333008,4197.94873,4158.461426,4191.794922,4176.410156
4164.102539,4173.846191,4174.871582,4151.281738,4189.743652,4186.153809,4174.358887,4167.179199,4176.410156,4192.820313,4199.487305,4164.615234,4171.281738,4183.07666
4165.12793,4171.794922,4198.974121,4141.025391,4197.436035,4175.897461,4168.205078,4164.615234,4170.769043,4192.820313,4214.358887,4158.461426,4180.512695,4175.384277
4177.436035,4166.153809,4265.12793,4118.461426,4206.153809,4172.307617,4175.897461,4167.179199,4175.897461,4192.820313,4219.487305,4183.07666,4173.333008,4176.410156
4174.358887,4164.102539,4178.974121,4111.281738,4181.025391,4171.794922,4161.538574,4160,4177.436035,4192.820313,4206.666504,4177.94873,4151.794922,4177.94873
4170.256348,4177.94873,4185.641113,4139.487305,4191.281738,4174.871582,4175.897461,4169.743652,4168.717773,4193.333008,4193.333008,4177.436035,4146.153809,4174.871582
4174.358887,4197.94873,4173.333008,4169.230469,4182.563965,4177.436035,4179.487305,4191.794922,4170.256348,4193.333008,4203.589844,4175.384277,4165.12793,4179.487305
4192.820313,4187.692383,4169.743652,4164.102539,4169.230469,4172.307617,4168.205078,4192.820313,4180,4192.820313,4218.974121,4168.205078,4188.717773,4188.717773
4190.256348,4175.384277,4185.641113,4156.922852,4174.358887,4174.871582,4179.487305,4182.563965,4178.974121,4191.794922,4213.846191,4179.487305,4199.487305,4189.743652
4166.666504,4177.436035,4123.07666,4154.358887,4161.025391,4182.05127,4177.94873,4171.281738,4180,4190.769043,4210.769043,4161.538574,4190.769043,4184.615234
4170.769043,4164.102539,4184.102539,4155.897461,4184.615234,4185.12793,4183.07666,4174.358887,4187.179199,4192.307617,4211.281738,4160,4191.794922,4184.615234
4169.743652,4146.153809,4200,4161.025391,4199.487305,4192.307617,4180.512695,4179.487305,4195.897461,4191.281738,4210.769043,4166.153809,4201.025391,4182.05127
4168.205078,4156.410156,4191.281738,4150.256348,4190.769043,4198.974121,4176.410156,4167.692383,4205.641113,4189.230469,4216.410156,4169.743652,4185.641113,4186.666504
4176.922852,4186.153809,4255.384277,4147.692383,4195.384277,4192.820313,4180,4159.487305,4195.384277,4190.769043,4218.974121,4188.717773,4178.974121,4190.256348
4173.333008,4196.922852,4220,4161.538574,4185.12793,4187.179199,4162.563965,4156.922852,4183.07666,4190.256348,4212.820313,4173.846191,4184.102539,4180
4186.153809,4189.743652,4221.025391,4171.281738,4194.358887,4190.769043,4172.307617,4160.512695,4186.666504,4192.820313,4212.820313,4170.769043,4165.12793,4176.410156
